user_id,movie_title,rating
73,Song One,9.5
73,Winter in Wartime,8.8
73,Freaky Deaky,6.2
73,The Train,5.3
73,Trade of Innocents,2.2
73,The Protector,8.6
73,Stiff Upper Lips,6.5
73,The Inbetweeners            ,6.2
73,Bend It Like Beckham,2.8
73,Sunshine State,6.2
73,Crossover,2.3
73,Khiladi 786,9.5
73,[Rec] 2,7.8
73,Standing Ovation,8
73,The Sting,9.7
73,Chariots of Fire,4.3
73,Diary of a Mad Black Woman,9.5
73,Shine,7.4
73,Don Jon,7
73,High Plains Drifter,4.8
73,Ghost World,2.6
73,Iris,4.1
73,Galaxina,6.3
73,The Chorus,3.3
73,Mambo Italiano,4.6
73,Wonderland,7.9
73,Do the Right Thing,7.8
73,Harvard Man,7.4
73,Le Havre,1.7
73,Irreversible,5.9
73,R100,6.2
73,Rang De Basanti,9
73,Animals,1.3
73,Salvation Boulevard,1.2
73,The Ten,4.7
73,A Room for Romeo Brass,10
73,Headhunters,2.1
73,Grabbers,9.3
73,Saint Ralph,6.9
73,Miss Julie,6.5
73,Somewhere in Time,4
73,Dum Maaro Dum,4.2
73,Insidious: Chapter 2,5.1
73,Saw II,6
73,10 Cloverfield Lane,1.7
73,Jackass: The Movie,7.5
73,Lights Out,3.7
73,Paranormal Activity 3,8.3
73,Ouija,7.9
73,A Nightmare on Elm Street 3: Dream Warriors,1.6
73,Instructions Not Included,6.1
73,Paranormal Activity 4,8.8
73,The Robe,5
73,The Return of the Pink Panther,2.1
73,Freddy's Dead: The Final Nightmare,5.9
73,Monster,3.8
73,"20,000 Leagues Under the Sea",6.2
73,Paranormal Activity: The Marked Ones,3.4
73,The Elephant Man,4.5
73,Dallas Buyers Club,5.9
73,The Lazarus Effect,2.3
73,Memento,6
73,Oculus,4.7
73,Clerks II,7.3
73,Billy Elliot,5.4
73,The Way Way Back,3.4
73,House Party 2,2.3
73,The Man from Snowy River,6.1
73,Doug's 1st Movie,8.1
73,The Apostle,5.1
73,Mommie Dearest,1.7
73,Our Idiot Brother,9.6
73,Race,1.9
73,The Players Club,1.7
73,Addicted,6
73,Eve's Bayou,6
73,Still Alice,4
73,The Egyptian,9.5
73,Nighthawks,9.7
73,Friday the 13th Part VIII: Jason Takes Manhattan,8.5
73,My Big Fat Greek Wedding,3.6
73,Spring Breakers,1.2
73,Halloween: The Curse of Michael Myers,9.7
73,Y Tu Mama Tambien,7.3
73,Shaun of the Dead,4
73,The Haunting of Molly Hartley,5
73,Lone Star,2.2
73,Halloween 4: The Return of Michael Myers,2
73,April Fool's Day,8.2
73,Diner,3.2
73,Lone Wolf McQuade,9.3
73,Apollo 18,4.9
73,Sunshine Cleaning,5.3
73,No Escape,2.5
73,The Beastmaster,1.3
73,Solomon and Sheba,8.5
73,Fifty Shades of Black,7.1
73,Not Easily Broken,5.1
73,A Farewell to Arms,1.7
73,The Perfect Match,2.1
73,Digimon: The Movie,6.5
73,Saved!,2.4
73,The Barbarian Invasions,1.1
73,Robin and Marian,1
73,The Forsaken,3.3
73,Force 10 from Navarone,1.7
73,UHF,5.3
73,Grandma's Boy,4
73,Slums of Beverly Hills,6.2
73,Once Upon a Time in the West,2
73,Made,7
73,Moon,4.9
73,Keeping Up with the Steins,9.2
73,Sea Rex 3D: Journey to a Prehistoric World,2.3
73,The Sweet Hereafter,1.3
73,Of Gods and Men,1.4
73,Bottle Shock,2.2
73,Jekyll and Hyde... Together Again,1.4
73,Heavenly Creatures,2.2
73,90 Minutes in Heaven,2
73,Everything Must Go,1.5
73,Zero Effect,3.6
73,The Machinist,7.7
73,Light Sleeper,1.7
73,Kill the Messenger,4.1
73,Rabbit Hole,2.8
73,Party Monster,8.9
73,Green Room,1
73,The Oh in Ohio,3.6
73,Atlas Shrugged: Who Is John Galt?,2.1
73,Bottle Rocket,6.8
73,Albino Alligator,6.8
73,Standard Operating Procedure,4.2
73,Out of the Blue,9.9
73,Tucker and Dale vs Evil,2
73,Tycoon,3.7
73,Desert Blue,5.7
73,Decoys,8.1
73,The Visit,2
73,Redacted,7
73,Fascination,4.4
73,Saving Grace            ,5
73,Area 51,5
73,Sleep Tight,8.2
73,The Cottage,1.7
73,Dead Like Me: Life After Death,4.4
73,Farce of the Penguins,7.9
73,Flying By,2.1
73,Psych            ,9.5
73,Rudderless,4.1
73,Henry & Me,4.1
73,Christmas Eve,9.9
73,We Have Your Husband,9.3
73,Dying of the Light,5.8
73,Born of War,10
73,Capricorn One,1.7
73,Should've Been Romeo,5
73,Running Forever,5.6
73,Yoga Hosers,2.6
73,Navy Seals vs. Zombies,4.9
73,I Served the King of England,9.4
73,Soul Kitchen,9.7
73,Sling Blade,3.4
73,The Awakening,9
73,Hostel,2.5
73,Tristram Shandy: A Cock and Bull Story,5.1
73,Take Shelter,7.2
73,Lady in White,5.3
73,Driving Lessons,3.9
73,Let's Kill Ward's Wife,8.1
73,The Texas Chainsaw Massacre 2,7.3
73,Pat Garrett & Billy the Kid,9
73,Only God Forgives,5.3
73,Camping sauvage,3.6
73,Without Men,2.1
73,Barfi,8.1
73,Dear Frankie,1.6
73,All Hat,9.7
73,The Names of Love,4.3
73,Treading Water,7.5
73,Savage Grace,9.7
73,Police Academy,7.5
73,The Blue Lagoon,5.4
73,Four Weddings and a Funeral,6.7
73,Fast Times at Ridgemont High,6.4
73,Moby Dick,4.9
73,25th Hour,4.1
73,Secrets and Lies            ,3.4
73,Bound,7.5
73,Requiem for a Dream,5.7
73,State Fair,9.8
73,Tango,2.4
73,Salvador,1.1
73,Moms' Night Out,1.9
73,Donnie Darko,2.6
73,Saving Private Perez,7
73,Character,5.4
73,Spun,6.2
73,Life During Wartime,6.5
73,Lady Vengeance,1.2
73,Mozart's Sister,6.3
73,Mean Machine,1
73,Exiled,9.1
73,Blackthorn,5.7
73,Lilya 4-Ever,1.7
73,After.Life,8.8
73,Fugly,9.9
73,One Flew Over the Cuckoo's Nest,9.5
73,R.L. Stine's Monsterville: The Cabinet of Souls,8.4
73,Silent Movie,9.5
73,Airlift,4.3
73,Anne of Green Gables            ,4.1
73,Falcon Rising,2.1
73,The Sweeney,1.2
73,Sexy Beast,6.2
73,Easy Money,3.8
73,Whale Rider,1.3
73,Paa,4.4
73,Cargo,7.3
73,High School Musical,6.2
73,Animal Kingdom            ,5.5
73,Love and Death on Long Island,6.4
73,Night Watch,5.2
73,The Crying Game,9.6
73,Porky's,5.8
73,Survival of the Dead,6
73,Night of the Living Dead,8.2
73,Lost in Translation,4.1
73,Annie Hall,6.6
73,The Greatest Show on Earth,5.6
73,Monster's Ball,9
73,Maggie,8
73,Leaving Las Vegas,4
73,Hansel & Gretel Get Baked,7.6
73,The Front Page,9.8
73,The Boy Next Door,7.3
73,Trapeze,1.2
73,The Kids Are All Right,5.5
73,They Live,7.8
73,The Great Escape,6.2
73,What the #$*! Do We (K)now!?,2.2
73,The Last Exorcism Part II,5.7
73,Boyhood,7.2
73,Scoop,5
73,The Wash,7
73,3 Strikes,5.5
73,The Cooler,3.3
73,The Misfits,3.6
73,The Night Listener,8.3
73,The Jerky Boys,9.5
73,The Orphanage,3.8
73,A Haunted House 2,2.5
73,The Rules of Attraction,9.5
73,Topaz,1.4
73,Let's Go to Prison,4.3
73,Four Rooms,3.6
73,Secretary,4.4
73,The Real Cancun,3.3
73,Talk Radio,3.7
73,Waiting for Guffman,6.8
73,Love Stinks,2.6
73,You Kill Me,1.3
73,Thumbsucker,2
73,Red State,9
73,Mirrormask,2
73,Samsara,7
73,The Barbarians,2.3
73,The Art of Getting By,6.2
73,Zipper,3.1
73,Poolhall Junkies,5.3
73,The Loss of Sexual Innocence,9.9
73,Holy Motors,9.1
73,Joe,2.5
73,Shooting Fish,2.6
73,Prison,7.9
73,Psycho Beach Party,1.1
73,The Big Tease,4
73,Trust,6.1
73,An Everlasting Piece,2.5
73,Among Giants,4.5
73,Adore,9.7
73,The Velocity of Gary,3.5
73,Mondays in the Sun,2.2
73,Stake Land,9.2
73,Sonny with a Chance            ,4.9
73,The Last Time I Committed Suicide,3.7
73,Futuro Beach,2.1
73,Another Happy Day,7.5
73,A Lonely Place to Die,5.1
73,Nothing,9.8
73,The Geographer Drank His Globe Away,10
73,1776,9.1
73,Inescapable,3.1
73,Hell's Angels,1.5
73,Purple Violets,5.6
73,The Veil,8
73,The Loved Ones,6.9
73,No Vacancy,6.2
73,How to Fall in Love,5
73,The Perfect Wave,7.6
73,A Man for All Seasons,1.1
73,Network,10
73,Gone with the Wind,5.8
73,Desert Dancer,7.1
73,Major Dundee,4.8
73,Down for Life,3
73,Annie Get Your Gun,5.2
73,Four Lions,3.5
73,House of Sand,3.3
73,Defendor,4.9
73,The Pirate,1.3
73,The Good Heart,8.4
73,The History Boys,8
73,M*A*S*H            ,1.2
73,Midnight Cowboy,4.2
73,The Full Monty,2.9
73,Airplane!,9.8
73,Chain of Command,9.6
73,Friday,4.2
73,Menace II Society,2.5
73,Empire            ,8.4
73,Creepshow 2,8.8
73,The Ballad of Cable Hogue,8
73,In Cold Blood,9.3
73,The Nun's Story,8.7
73,Harper,5.7
73,Frenzy,3.2
73,The Witch,4.9
73,I Got the Hook Up,6.2
73,She's the One,9.4
73,Gods and Monsters,7.3
73,The Secret in Their Eyes,1.8
73,Train,6
73,Evil Dead II,7
73,Pootie Tang,8.8
73,Sharknado,3.3
73,La otra conquista,6.8
73,Trollhunter,7.2
73,Ira & Abby,5.5
73,Winter Passing,6.7
73,D.E.B.S.,4.3
73,The Masked Saint,1.7
73,The Betrayed,9.5
73,Taxman,10
73,The Secret            ,4.8
73,2:13,5.2
73,Time to Choose,6.8
73,In the Name of the King: The Last Job,2
73,Wicked Blood,9.1
73,Dawn Patrol,7.5
73,Lords of London,7.2
73,High Anxiety,1.4
73,March of the Penguins,4.7
73,Margin Call,8
73,August,7.1
73,Choke,7.9
73,Whiplash,9.3
73,City of God,1.2
73,Human Traffic,4.8
73,Day One,8.4
73,The Dead Girl,3
73,The Hunt,3.9
73,A Christmas Story,5.7
73,Bella,1.7
73,Class of 1984,4.4
73,The Opposite Sex,2.4
73,Dreaming of Joseph Lees,2.5
73,The Class,6.3
73,Rosemary's Baby,7.5
73,The Man Who Shot Liberty Valance,1.5
73,Adam,9.4
73,Maria Full of Grace,7.6
73,Beginners,8.5
73,Feast,9.3
73,Animal House,9.4
73,Goldfinger,6.3
73,Antiviral,5.2
73,It's a Wonderful Life,8.9
73,Trainspotting,3.9
73,The Original Kings of Comedy,4.7
73,Paranormal Activity 2,8.1
73,Waking Ned Devine,9.9
73,Bowling for Columbine,1.5
73,Coming Home,6.3
73,A Nightmare on Elm Street 2: Freddy's Revenge,4.5
73,A Room with a View,9.9
73,The Purge,8.5
73,Sinister,7.4
73,Martin Lawrence Live: Runteldat,4.6
73,Cat on a Hot Tin Roof,7.8
73,Beneath the Planet of the Apes,4.2
73,Air Bud,9.3
73,Pokemon 3: The Movie,6.8
73,Jason Lives: Friday the 13th Part VI,5.5
73,The Bridge on the River Kwai,8.4
73,Spaced Invaders,8.8
73,Family Plot,8.1
73,The Apartment,3.1
73,Jason Goes to Hell: The Final Friday,7
73,Torn Curtain,1.8
73,Dave Chappelle's Block Party,1.8
73,Slow West,4.8
73,Krush Groove,1.3
73,Next Day Air,1.2
73,Elmer Gantry,7.7
73,Judgment at Nuremberg,3.4
73,Trippin',8.7
73,Robot Chicken            ,1.2
73,Red River,3.6
73,Phat Girlz,8.6
73,Before Midnight,5.5
73,Teen Wolf Too,9.2
73,Phantasm II,1.2
73,Woman Thou Art Loosed,2.2
73,Real Women Have Curves,2.3
73,Deadline Gallipoli            ,6.9
73,Water,6.1
73,East Is East,6.7
73,Whipped,8.2
73,Kama Sutra: A Tale of Love,3.3
73,Please Give,3.8
73,Willy Wonka & the Chocolate Factory,9.4
73,Warlock: The Armageddon,3.8
73,8 Heads in a Duffel Bag,4.2
73,Days of Heaven,3.6
73,Thirteen Conversations About One Thing,5.7
73,Jawbreaker,4.9
73,Basquiat,7.3
73,Frances Ha,2.5
73,Tsotsi,7.3
73,Happiness,1.3
73,DysFunktional Family,6.6
73,Tusk,6.2
73,Oldboy,6.6
73,Letters to God,4.1
73,Hobo with a Shotgun,9.8
73,Compadres,9.5
73,Freeway,6.6
73,Love's Abiding Joy,1.5
73,Fish Tank,5.2
73,Damsels in Distress,2.2
73,Creature            ,3.3
73,Bachelorette,5.2
73,BrainDead            ,5
73,Brave New Girl,3.5
73,Tim and Eric's Billion Dollar Movie,9.7
73,The Grand            ,9.1
73,Summer Storm,5.7
73,Fort McCoy,1.8
73,Chain Letter,8.4
73,Just Looking,5.2
73,The Divide,6.9
73,The Eclipse,2.7
73,Demonic,7.6
73,My Big Fat Independent Movie,5.1
73,The Deported,7
73,Tanner Hall,8
73,Open Road,8.9
73,They Came Together,2
73,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,8.5
73,Never Back Down 2: The Beatdown,6.6
73,Point Blank,2.2
73,Four Single Fathers,5.6
73,Enter the Dangerous Mind,8.5
73,Something Wicked,7.5
73,AWOL-72,2.4
73,Iguana,5.2
73,Chicago Overcoat,5.3
73,Barry Munday,5.4
73,Central Station,1.9
73,Pocketful of Miracles,7.9
73,Close Range,5.7
73,Boynton Beach Club,3.9
73,Amnesiac,7.3
73,Freakonomics,8.1
73,The Omen,7.3
73,High Tension,7.6
73,Griff the Invisible,9.3
73,Unnatural,8.1
73,Hustle & Flow,9.6
73,Some Like It Hot,3.3
73,Friday the 13th Part VII: The New Blood,6.1
73,The Wizard of Oz,6.5
73,Young Frankenstein,8
73,Diary of the Dead,8.5
73,Lage Raho Munna Bhai,2.6
73,Ulee's Gold,6.9
73,The Black Stallion,6.5
73,Sardaar Ji,1.5
73,Journey to Saturn,10
73,Donovan's Reef,3.7
73,The Dress,3.2
73,A Guy Named Joe,3.5
73,Blazing Saddles,5.4
73,Friday the 13th: The Final Chapter,1.6
73,Ida,1.8
73,Maurice,3.6
73,Beer League,1.9
73,Riding Giants,7.8
73,Timecrimes,7.8
73,Silver Medallist,6.9
73,Timber Falls,7.2
73,Singin' in the Rain,2.7
73,A Haunted House,4.1
73,2016: Obama's America,8.4
73,Halloween II,8.9
73,That Thing You Do!,8.8
74,Halloween III: Season of the Witch,8.9
74,Escape from the Planet of the Apes,7
74,Hud,9
74,Kevin Hart: Let Me Explain,4.6
74,My Own Private Idaho,8.7
74,Garden State,9.5
74,Before Sunrise,5.5
74,Sur le seuil,5.8
74,Jesus' Son,1.2
74,Saving Face,3.4
74,Brick Lane,6.9
74,Robot & Frank,9.3
74,My Life Without Me,2
74,The Spectacular Now,3.5
74,Marilyn Hotchkiss' Ballroom Dancing and Charm School,2.3
74,Religulous,1.3
74,Fuel,5.7
74,Valley of the Heart's Delight,5.1
74,Eye of the Dolphin,2.3
74,8: The Mormon Proposition,1.7
74,The Other End of the Line,6.9
74,Anatomy,2
74,Sleep Dealer,6.3
74,Super,4.7
74,Christmas Mail,4.3
74,Stung,2.5
74,Antibirth,7
74,Get on the Bus,1.2
74,Thr3e,1.5
74,Idiocracy,2.7
74,The Rise of the Krays,7.6
74,This Is England,9.9
74,Alien Uprising,3.2
74,Bathing Beauty,2.3
74,Go for It!,4.9
74,Show Boat,3.3
74,Redemption Road,9.6
74,The Calling,6
74,The Brave Little Toaster,9.8
74,Fantasia,7.4
74,8 Days,5.1
74,Friday the 13th Part III,2.6
74,Friday the 13th: A New Beginning,4.2
74,The Last Sin Eater,2
74,Do You Believe?,1.8
74,Impact Point,9.7
74,The Valley of Decision,3.5
74,Eden,2.4
74,Chicken Tikka Masala,3.2
75,Always Woodstock,7.3
75,Jack Brooks: Monster Slayer,9.7
75,The Best Years of Our Lives,7.9
75,Bully,9.9
75,Elling,5.1
75,Mi America,3.4
75,[Rec],9.2
75,Lies in Plain Sight,6.4
75,Sharkskin,9.4
75,Containment,8.2
75,The Timber,5.4
75,From Russia with Love,6.3
75,The Toxic Avenger Part II,9.1
75,In the Heat of the Night            ,4.7
75,Sleeper,4.1
75,It Follows,4.9
75,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1.8
75,To Kill a Mockingbird,4.3
75,Mad Max 2: The Road Warrior,8.6
75,The Legend of Drunken Master,2.6
75,Boys Don't Cry,6.2
75,Silent House,1
75,The Lives of Others,2.8
75,Courageous,2.1
75,The Hustler,3.9
75,Boom Town,5.2
75,The Triplets of Belleville,5
75,Smoke Signals,6
75,American Splendor,1.3
75,Before Sunset,5.1
75,Amores Perros,5.9
75,Thirteen,6.7
75,Gentleman's Agreement,8.2
75,Winter's Bone,6.9
75,Touching the Void,7.8
75,Alexander's Ragtime Band,2.5
75,Me and You and Everyone We Know,7.5
75,Inside Job,7.4
75,We Are Your Friends,1.8
75,Ghost Dog: The Way of the Samurai,2.1
75,Harsh Times,8
75,Captive,6.4
75,Full Frontal,5.6
75,Witchboard,9.7
75,Strangers with Candy            ,5.6
75,Shortbus,6.4
75,Waltz with Bashir,9.7
75,No End in Sight,6
75,The Diary of a Teenage Girl,8.8
75,Get Real            ,2.6
75,In the Shadow of the Moon,6.2
75,Meek's Cutoff,4.3
75,Inside Deep Throat,9
75,Dinner Rush,5.6
75,Clockwatchers,2.2
75,The Virginity Hit,5.7
75,Subway,8.6
75,House of D,1.1
75,Teeth,5.4
75,Six-String Samurai,8.1
75,Hum To Mohabbat Karega,2.9
75,It's All Gone Pete Tong,7.9
75,Saint John of Las Vegas,7.7
75,24 7: Twenty Four Seven,6.4
75,Stonewall,1.3
75,Eureka            ,5.9
75,Roadside Romeo,2.5
75,This Thing of Ours,3.1
75,The Lost Medallion: The Adventures of Billy Stone,3.9
75,The Last Five Years,8.1
75,The Missing Person,6.5
75,Return of the Living Dead III,7.1
75,London,5.6
75,Sherrybaby,8.2
75,Circle,5
75,Eden Lake,4.9
75,Plush,1.8
75,Vampire Killers,8.2
75,Gangster's Paradise: Jerusalema,5.5
75,Freeze Frame,2.4
75,Grave Encounters,9.1
75,Stitches,6.7
75,Nine Dead,7.5
75,Bananas,5.8
75,Supercapitalist,2.4
75,Rockaway,1.5
75,Wings            ,6
75,The Lady from Shanghai,6.3
75,No Man's Land: The Rise of Reeker,2.4
75,Highway,9.8
75,Small Apartments,9.3
75,Coffee Town,4.6
75,The Ghastly Love of Johnny X,8.6
75,All Is Bright,6.1
75,The Torture Chamber of Dr. Sadism,5.4
75,Straight A's,4.6
75,A Funny Thing Happened on the Way to the Forum,4.2
75,Slacker Uprising,3.4
75,The Legend of Hell's Gate: An American Conspiracy,6
75,The Walking Deceased,1.2
75,The Curse of Downers Grove,7.5
75,Shark Lake,5.2
75,River's Edge,4
75,Northfork,8.5
75,The Marine 4: Moving Target,5.2
75,Buried,4.1
75,Submarine,9.7
75,The Square,8.9
75,One to Another,5.4
75,ABCD (Any Body Can Dance),4.7
75,Man on Wire,3
75,Abandoned,7.1
75,Brotherly Love,6.2
75,The Last Exorcism,7.7
75,Nowhere Boy,9.8
75,A Streetcar Named Desire,4.5
75,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,3.7
75,El crimen del padre Amaro,8.7
75,Beasts of the Southern Wild,2.3
75,Battle for the Planet of the Apes,4
75,Songcatcher,6.4
75,Higher Ground,6
75,Vaalu,2.2
75,The Greatest Movie Ever Sold,6
75,Ed and His Dead Mother,3.3
75,Travelers and Magicians,3.7
75,Hang 'Em High,5.1
75,Deadline - U.S.A.,4.1
75,Sublime,1.3
75,A Beginner's Guide to Snuff,3.9
75,Independence Daysaster,5.4
75,Dysfunctional Friends,6.9
75,Run Lola Run,4.6
75,May,5
75,Against the Wild,5.6
75,Living Dark: The Story of Ted the Caver,3.1
75,Under the Same Moon,7.5
75,Conquest of the Planet of the Apes,2.1
75,In the Bedroom,7.7
75,I Spit on Your Grave,4
75,My Summer of Love,4.5
75,The Lunchbox,1.2
75,Yes,1.7
75,You Can't Take It with You,4.2
75,From Here to Eternity,9.6
76,She Wore a Yellow Ribbon,7.7
76,Grace Unplugged,7.5
76,Foolish,9.2
76,N-Secure,1.1
76,Caramel,4.1
76,Out of the Dark,3.1
76,The Bubble,7.4
76,The Conversation,6.9
76,Dil Jo Bhi Kahey...,3
76,Mississippi Mermaid,6
76,I Love Your Work,3.6
76,Cabin Fever,1.8
76,Waitress,1.5
76,Bloodsport,7.9
76,Mr. Smith Goes to Washington,4.1
76,Kids,3.5
76,The Squid and the Whale,9.5
76,Kissing Jessica Stein,6.5
76,Kickboxer: Vengeance,4.5
76,Spellbound,2.1
77,Exotica,6.7
77,Buffalo '66,5.5
77,Insidious,3.4
77,Repo Man,7.8
77,Nine Queens,2.3
77,The Gatekeepers,7.7
77,The Ballad of Jack and Rose,6
77,The To Do List,8.9
77,Killing Zoe,6.2
77,The Believer,3.8
77,Snow Angels,4.4
77,Unsullied,9.4
77,Session 9,7.8
77,I Want Someone to Eat Cheese With,8.8
77,Mooz-Lum,8.2
77,Hatchet,5.8
77,Modern Times,2.6
77,Stolen Summer,4
77,My Name Is Bruce,3.2
77,The Salon,9.5
77,Road Hard,8
77,Forty Shades of Blue,2.7
77,Amigo,6.6
77,Pontypool,1.2
77,Trucker,9.4
77,Me You and Five Bucks,2.8
77,The Lords of Salem,4.3
77,Housebound,4.1
77,Wal-Mart: The High Cost of Low Price,1.7
77,Fetching Cody,8.2
77,Once Upon a Time in Queens,3.7
77,Closer to the Moon,5.5
77,Mutant World,3.1
77,Growing Up Smith,7.7
77,Checkmate,1.2
77,#Horror,1.8
77,Wind Walkers,9.4
77,Snow White and the Seven Dwarfs,5.4
77,The Holy Girl,3.2
77,Shalako,3
77,Incident at Loch Ness,2.3
77,The Dog Lover,4.5
77,Girl House,1.6
77,The Blue Room,5
77,House at the End of the Drive,8.4
77,Batman: The Movie,3.6
77,The Ballad of Gregorio Cortez,5
77,The Streets of San Francisco            ,3.2
77,The Celebration,4.3
77,Trees Lounge,1.8
77,Journey from the Fall,5.1
77,The Basket,6.8
77,Eddie: The Sleepwalking Cannibal,4.1
77,Space: Above and Beyond            ,9.3
77,Queen of the Mountains,7.7
77,Def-Con 4,2.3
77,The Hebrew Hammer,1.6
77,Neal 'N' Nikki,5.3
77,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2
77,Forget Me Not,4.7
77,Rebecca,6.4
77,Friday the 13th Part 2,9.8
77,The Lost Weekend,2.4
77,C.H.U.D.,4.6
77,Filly Brown,9.8
77,The Lion of Judah,9.6
77,Niagara,2.9
77,How Green Was My Valley,9.9
77,The Girlfriend Experience            ,6.6
77,Da Sweet Blood of Jesus,3.9
77,Saw,9.8
77,Super Troopers,8.2
77,The Algerian,3.4
77,The Amazing Catfish,9.9
77,Monsoon Wedding,6.8
77,You Can Count on Me,9.6
77,The Trouble with Harry,5.8
77,But I'm a Cheerleader,2
77,Home Run,7
77,Reservoir Dogs,1.6
77,The Blue Bird,2.2
77,The Second Mother,3.6
77,Blue Like Jazz,2.8
77,Down and Out with the Dolls,2.8
77,Certifiably Jonathan,7.8
77,Q,6.6
77,The Knife of Don Juan,2.4
77,Grand Theft Parsons,6.4
77,Extreme Movie,2.4
77,The Charge of the Light Brigade,6.7
77,Below Zero,7.8
77,Crowsnest,9
77,Airborne,8.6
77,Cotton Comes to Harlem,1.1
77,The Wicked Within,4
77,Bleeding Hearts,4.2
77,Waiting...,8.1
77,Dead Man's Shoes,7.7
77,Wolf Creek            ,1.8
77,From a Whisper to a Scream,8.9
77,Sex with Strangers,2.2
77,Dracula: Pages from a Virgin's Diary,6
77,Faith Like Potatoes,7.2
77,Beyond the Black Rainbow,5.4
77,The Raid: Redemption,3.6
77,The Dead Undead,3.9
77,The Vatican Exorcisms,2.7
77,Casablanca,5.8
77,Lake Mungo,6.8
77,Rocket Singh: Salesman of the Year,3.9
77,Silent Running,4
77,Rocky,2.7
77,The Sleepwalker,5.3
77,Tom Jones,2.2
77,Unfriended,4
77,Taxi Driver,4.1
77,The Howling,1.8
77,Dr. No,8.9
77,Chernobyl Diaries,8.2
77,Hellraiser,8.9
77,God's Not Dead 2,3.4
77,Cry_Wolf,3.3
77,Godzilla 2000,6.6
77,Blue Valentine,7.1
77,Transamerica,8.5
77,The Devil Inside,9
77,Beyond the Valley of the Dolls,9.6
77,Love Me Tender,9.5
77,An Inconvenient Truth,5.7
77,Sands of Iwo Jima,2.1
77,Shine a Light,6.3
77,The Green Inferno,2.2
77,Departure,9.2
77,The Sessions,4.8
77,October Baby,9
77,Next Stop Wonderland,7.7
77,The Skeleton Twins,8.9
77,Martha Marcy May Marlene,4.2
77,Obvious Child,2.7
77,Frozen River,6.2
77,20 Feet from Stardom,2
77,Two Girls and a Guy,9.8
77,Walking and Talking,1.6
77,Who Killed the Electric Car?,8.5
77,The Broken Hearts Club: A Romantic Comedy,1.2
77,Bubba Ho-Tep,3.6
77,Slam,3.1
77,Brigham City,9.2
77,Fiza,9.5
77,Orgazmo,2.5
77,All the Real Girls,5.7
77,Dream with the Fishes,1.7
77,Blue Car,8.6
77,Luminarias,7
77,Palo Alto,6
77,Ajami,3.1
77,Wristcutters: A Love Story,8.3
77,I Origins,2.9
77,The Battle of Shaker Heights,9.7
77,The Act of Killing,5.1
77,Taxi to the Dark Side,4.5
77,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,3.6
77,Guiana 1838,8.9
77,Lisa Picard Is Famous,1.3
77,Antarctica: A Year on Ice,8.1
77,A Lego Brickumentary,4.2
77,Hardflip,3.1
77,Chocolate: Deep Dark Secrets,9.8
77,The House of the Devil,3.2
77,The Perfect Host,1.7
77,Safe Men,6.2
77,Speedway Junky,5.5
77,The Last Big Thing,2.5
77,The Specials,2.4
77,16 to Life,7
77,Alone with Her,1.3
77,Creative Control,7.5
77,Special,1.9
77,Sparkler,4.5
77,The Helix... Loaded,1.8
77,In Her Line of Fire,4.5
77,The Jimmy Show,6.5
77,Heli,8
77,Karachi se Lahore,5.3
77,Loving Annabelle,1.1
77,Hits,3.1
77,Jimmy and Judy,4.5
77,Frat Party,8.6
77,The Party's Over,3.1
77,Proud,5.7
77,The Poker House,1.8
77,Childless,7.5
77,ZMD: Zombies of Mass Destruction,2.6
77,Snow White: A Deadly Summer,5.6
77,Hidden Away,4.2
77,My Last Day Without You,4.7
77,Steppin: The Movie,9.8
77,Doc Holliday's Revenge,9.7
77,Black Rock,6.5
77,Truth or Die,1.9
77,The Pet,2.7
77,Bang Bang Baby,2.2
77,Fear Clinic,7.2
77,Zombie Hunter,6.8
77,A Fine Step,6.2
77,Charly,9.5
77,Banshee Chapter,5.4
77,Jesse            ,8.3
77,Ask Me Anything,2
77,And Then Came Love,5.6
77,Food Chains,5.3
77,On the Waterfront,9.1
77,L!fe Happens,4
77,The Horror Network Vol. 1,4.8
77,Hard Candy,3.8
77,The Quiet,2.3
77,Circumstance,5.2
77,Fruitvale Station,1.9
77,The Brass Teapot,9.9
77,Bambi,2.4
77,The Hammer,7.9
77,Snitch,2.9
77,Latter Days,5.8
77,Elza,6.4
77,1982,4.3
77,Celeste & Jesse Forever,1.6
77,Time Changer,6.9
77,London to Brighton,7.5
77,American Hero,7.4
77,Windsor Drive,9.7
77,A Separation,6.1
77,Crying with Laughter,8.4
77,Welcome to the Dollhouse,6.5
77,Ruby in Paradise,7.3
77,Raising Victor Vargas,9.3
77,Pandora's Box,5.8
77,Harrison Montgomery,9.6
77,Live-In Maid,6.5
77,Deterrence,4.4
77,The Mudge Boy,5.7
77,The Young Unknowns,8.7
77,Not Cool,2.4
77,Dead Snow,2.5
77,Saints and Soldiers,5.8
77,Vessel,2.3
77,American Graffiti,3.3
77,Iraq for Sale: The War Profiteers,2.2
77,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.7
77,Safety Not Guaranteed,9.9
